744;" Букет к 8 марта ""Барби 35""";"<p>тюльпан-35шт.</p>
559;"Букет из роз ""Акварель""";"<p>розы-15шт.</p>
<p>орхидея-3шт.</p>
<p>ирисы-5шт.</p>
<p>хризантема кустовая-6шт.</p>
<p>краспедия-2шт.</p>
<p>рускус-10шт.</p>
<p>робелини-3шт.</p>
<p>аспидистра-7шт.</p>
<p>аспарагус-7шт.</p>
<p>упаковка фетр,сетка</p>";5000
587;"Букет из роз ""Амиго""";"<p>роза-11шт.</p>
<p>хризантема кустовая-2шт.</p>
<p>альстромерия-4шт.</p>
<p>рускус-7шт.</p>
<p>салал-7шт.</p>
<p>солидаго-3шт.</p>
<p>упаковка сизал.</p>";2500
333;"Букет из роз ""Арлекино""";"<p>роза-15шт.</p>
<p>гиперикум-3шт.</p>
<p>лента</p>";1200
259;"Букет из роз ""Белоснежка 25""";"<p>роза Мандиаль-25шт.</p>
<p>лента</p>";2500
561;"Букет из роз ""Венеция""";"<p>роза кустовая-11шт.</p>
<p>роза одноголовая-29шт.</p>
<p>гиперикум-5шт.</p>
<p>гипсофила-3шт.</p>
<p>салал-9шт.</p>
<p>берграсс</p>";5000
431;"Букет из роз ""Веселый ералаш""";"<p>роза-11шт.</p>
<p>хризантема кустовая-4шт.</p>
<p>гербера-2шт.</p>
<p>астер-3шт.</p>
<p>каркас</p>";2500
785;"Букет из роз ""Вояж""";"<p>гербера-3шт.</p>
<p>роза-5шт.</p>
<p>хризантема кустовая-3шт.</p>
<p>кустоваяроза-3шт.</p>
<p>статица-2шт.</p>
<p>эвкалипт-3шт.</p>
<p>папоротник-5шт.</p>
<p>упаковка крафт,фетр</p>";2400
574;"Букет из роз ""Гало""";"<p>роза-10шт.</p>
<p>кустовая роза-5шт.</p>
<p>солидаго-4шт.</p>
<p>гиперикум-1шт.</p>
<p>иликс-1шт.</p>
<p>салал-10шт.</p>
<p>упаковка натуральный сизаль</p>";2000
818;"Букет из роз ""Желание""";"<p>роза одноголовая-13шт.</p>
<p>эустома-5шт.</p>
<p>гербера-3шт.</p>
<p>монстера-1шт.</p>
<p>салал-10шт.</p>
<p>упаковка сизаль</p>";3000
398;"Букет из роз ""Иллюзия""";"<p>роза-25шт.</p>
<p>салал-7шт.</p>
<p>упаковка натуральный сизаль</p>";1800
562;"Букет из роз ""Кармен""";"<p>гербера-3шт.</p>
<p>роза одноголовая-17шт.</p>
<p>эустома-10шт.</p>
<p>озантамус-3шт.</p>
<p>фитоспорум-5шт.</p>
<p>аспидистра-5шт.</p>
<p>папоротник-9шт.</p>
<p>упаковка сизаль</p>";5000
454;"Букет из роз ""Классика""";"<p>роза-3шт.</p>
<p>рускус-4шт.</p>
<p>аспидистра-3шт.</p>
<p>берграсс</p>
<p>упаковка</p>";700
463;"Букет из роз ""Классический""";"<p>роза-5шт.</p>
<p>рускус-5шт.</p>
<p>аспидистра-3шт.</p>
<p>упаковка органза</p>";1300
261;"Букет из роз ""Красивая жизнь""";"<p>эустома-5шт.</p>
<p>альтромерия-5шт.</p>
<p>роза кустовая-4шт.</p>
<p>роза одноголовая-25шт.</p>
<p>робилини-5шт.</p>
<p>упаковка сизаль</p>";5500
783;"Букет из роз ""Круиз""";"<p>гербера-3шт.</p>
<p>роза-4шт.</p>
<p>ирис-3шт.</p>
<p>хризантема кустовая-2шт.</p>
<p>альстромерия-3шт.</p>
<p>статица-1шт.</p>
<p>солидаго-3шт.</p>
<p>рускус-5шт.</p>
<p>аспидистра-3шт.</p>
<p>аралия-3шт.</p>
<p>упаковка крафт,сизаль</p>";2400
820;"Букет из роз ""Лалитта""";"<p>роза кустовая-2шт.</p>
<p>роза одноголовая-5шт.</p>
<p>эустома-2шт.</p>
<p>гвоздика-3шт.</p>
<p>хризантема-1шт.</p>
<p>гиперикум-1шт.</p>
<p>лимониум-1шт.</p>
<p>эвкалипт-3шт.</p>
<p>салал-7шт.</p>
<p>упаковка сизаль</p>";1800
925;"Букет из роз ""Летний луч""";"<p>орхидея-3шт.</p>
<p>хризантема кустовая-4шт.</p>
<p>нарцисс-5шт.</p>
<p>альстомерия-5шт.</p>
<p>фрезия-5шт.</p>
<p>гвоздика-5шт.</p>
<p>роза-13шт.</p>
<p>эвкалипт-4шт.</p>
<p>салал-7шт.</p>
<p>упаковка натуральная сизаль</p>";3000
791;"Букет из роз ""Медовый рай""";"<p>гербера-3шт.</p>
<p>хризантема кустовая-2шт.</p>
<p>подсолнух-2шт.</p>
<p>роза-5шт.</p>
<p>кустовая роза-3шт.</p>
<p>рускус-8шт.</p>
<p>папоротник-5шт.</p>
<p>упаковка крафт,сизаль</p>";2300
262;"Букет из роз ""Мери клер""";"<p>роза одноголовая-25шт.</p>
<p>лента</p>";2000
824;"Букет из роз ""Милый""";"<p>хризантема кустовая-2шт.</p>
<p>роза одноголовая-7шт.</p>
<p>роза кустовая-3шт.</p>
<p>альстромерия-1шт.</p>
<p>статица-1шт.</p>
<p>гвоздика-3шт.</p>
<p>рускус-5шт.</p>
<p>декор бабочка</p>
<p>упаковка сизаль</p>";1700
396;"Букет из роз ""Мотив""";"<p>роза-21шт.</p>
<p>аспидистра-5шт.</p>
<p>экзотическая зелень</p>
<p>декор бабочка</p>
<p>оформление натуральный сизаль</p>";2300
264;"Букет из роз ""Моцарт""";"<p>гербера-3шт.</p>
<p>эустома-4шт.</p>
<p>роза-15шт.</p>
<p>хризантема филинн грин-3шт.</p>
<p>аспидистра-7шт.</p>
<p>хамелациум-3шт.</p>
<p>упаковка фетр</p>";2700
493;"Букет из роз ""Моя душа""";"<p>роза-21шт.</p>
<p>статицы-3шт.</p>
<p>аспидистра-4шт.</p>
<p>оформление фетр</p>";2000
497;"Букет из роз ""Мы эхо""";"<p>роза-15шт.</p>
<p>салал-7шт.</p>
<p>упаковка крафт</p>";1200
461;"Букет из роз ""Нивель""";"<p>роза-3шт.</p>
<p>гипсофила-2шт.</p>
<p>рускус-7шт.</p>
<p>упаковка фетр</p>";750
462;"Букет из роз ""Орион""";"<p>роза-3шт.</p>
<p>хризантема кустовая-2шт.</p>
<p>гиперикум-3шт.</p>
<p>бамбук-2шт.</p>
<p>салал-5шт.</p>
<p>аспидистра-3шт.</p>
<p>монстера-1шт.</p>
<p>берграсс&nbsp;</p>
<p>упаковка сизаль</p>
<p>&nbsp;</p>";1800
257;"Букет из роз ""От Всей души""";"<p>роза одноголовая-11шт.</p>
<p>кустовая роза-5шт.</p>
<p>хризантема филин гринн-4шт.</p>
<p>гиперикум-3шт.</p>
<p>статица-1шт.</p>
<p>экзотическая зелень</p>
<p>робилини-1шт.</p>
<p>фатсия-3шт.</p>
<p>оформление сизаль</p>";3700
488;"Букет из роз ""Прима""";"<p>роза одноголовая 101 шт</p>";8500
256;"Букет из роз ""Радуга""";"<p>гербера-7шт.</p>
<p>ирис-3шт.</p>
<p>эустома-7шт.</p>
<p>роза кустовая-7шт.</p>
<p>роза одноголовая-7шт.</p>
<p>тюльпан-11шт.</p>
<p>аспидистра-12шт.</p>
<p>оформление сизаль</p>";4000
489;"Букет из роз ""Ред  Наоми 11/60""";;900
490;"Букет из роз ""Ред Наоми 11/70""";"<p>роза-11шт.</p>
<p>лента</p>";1100
491;"Букет из роз ""Ред Наоми 15""";"<p>роза-15шт.</p>
<p>рускус-10шт.</p>
<p>оформление сизаль</p>";1500
340;"Букет из роз ""Ред Наоми 15/60""";;1200
343;"Букет из роз ""Ред Наоми 15/70""";;1500
372;"Букет из роз ""Римские каникулы""";"<p>роза-9шт.</p>
<p>хризантема филин грин-1шт.</p>
<p>альстромерия-3шт.</p>
<p>гиперикум-2шт.</p>
<p>леукосперум-2шт.</p>
<p>рускус-7шт.</p>
<p>аспидистра-4шт.</p>
<p>фатсия-2шт.</p>
<p>натуральный декор</p>
<p>упаковка сизаль</p>
<p>&nbsp;</p>";2500
941;"Букет из роз ""Сиреневый туман"" ";"<p>орхидея цимбидиум-3шт.</p>
<p>альстромерия-5шт.</p>
<p>эустома-5шт.</p>
<p>роза одноголовая-15шт.</p>
<p>кустовая роза-3шт.</p>
<p>солидаго-3шт</p>
<p>упаковка крафтовая бумага</p>";3000
908;"Букет из роз ""Сказочный сон""";"<p>лилия-1шт.</p>
<p>роза-9шт.</p>
<p>брассика-3шт.</p>
<p>лимониум-3шт.</p>
<p>бруния-1шт.</p>
<p>аспидистра-8шт.</p>
<p>рускус итало-1шт.</p>
<p>монстера-2шт.</p>
<p>ель</p>
<p>натуральный декор корилус</p>
<p>шишки</p>
<p>упаковка сизаль</p>";3000
798;"Букет из роз ""Солнечный день""";"<p>гербера-3шт.</p>
<p>хризантема кустовая филин грин-4шт.</p>
<p>калла-2шт.</p>
<p>роза-5шт.</p>
<p>хризантема игольчатая-3шт.</p>
<p>альстромерия-2шт.</p>
<p>рускус-5шт.</p>
<p>салал-7шт.</p>
<p>упаковка крафт бумага</p>";2500
569;"Букет из роз ""Тезия""";;2200
350;"Букет из роз ""Топаз 25""";"<p>роза-25шт.</p>
<p>лента.</p>";2500
412;"Букет из роз ""Унисон""";"<p>розы-25шт.</p>
<p>упаковка фетр</p>";1700
265;"Букет из роз ""Фантазия""";"<p>роза-5шт.</p>
<p>роза кустовая-4шт.</p>
<p>альстромерия-3шт</p>
<p>гиацинт-3шт.</p>
<p>тропическая зелень</p>
<p>упаковка натуральная</p>";2000
353;"Букет из роз ""Фарфалле 25""";"<p>роза-25шт.</p>
<p>лента.</p>";2500
338;"Букет из роз ""Цветные сны""";"<p>роза-21шт.</p>
<p>статица-3шт.</p>
<p>рускус-8шт.</p>
<p>берграсс</p>
<p>оформление фетр</p>";1900
589;"Букет из роз ""Шампань""";"<p>роза пионовидная-11шт.</p>
<p>альстромерия-8шт.</p>
<p>статица-3шт.</p>
<p>рускус-10шт.</p>
<p>эвкалипт-7шт.</p>
<p>солидаго-3шт.</p>
<p>упаковка сизаль.</p>
<p>&nbsp;</p>";3000
494;"Букет из роз ""Элегант"" 95 шт";"<p>роза одноголовая 2 сортов. 95 штук</p>";9000
344;"Букет из роз ""Эрато""";"<p>роза-25шт.</p>
<p>эустома-7шт.</p>
<p>гиперикум-3шт.</p>
<p>рускус-15шт.</p>
<p>робилини-2шт.</p>
<p>монстера-1шт.</p>
<p>берграсс</p>
<p>упаковка натуральная</p>";3700
401;"Букет из роз ""Этюд""";"<p>роза-11шт.</p>
<p>эвкалипт-3шт.</p>
<p>салал-7шт.</p>
<p>упаковка фетр</p>";1500
741;"Букет из тюльпанов ""Жемчуг 29""";;2350
745;"Букет из тюльпанов ""Квин 25""";;2000
730;"Букет из тюльпанов ""Кредо 15""";;1200
736;"Букет из тюльпанов ""Кредо 29""";;2350
732;"Букет из тюльпанов ""Кредо+Мишель""";;2800
722;"Букет из тюльпанов ""Микс 100""";;7000
712;"Букет из тюльпанов ""Микс 15""";;1200
738;"Букет из тюльпанов ""Микс 21""";;1700
713;"Букет из тюльпанов ""Микс 25""";;2000
724;"Букет из тюльпанов ""Микс 29""";;2350
728;"Букет из тюльпанов ""Микс 31""";;2500
714;"Букет из тюльпанов ""Микс 35""";;2800
715;"Букет из тюльпанов ""Микс 45""";;3600
716;"Букет из тюльпанов ""Микс 50""";;4000
717;"Букет из тюльпанов ""Микс 55""";;4400
718;"Букет из тюльпанов ""Микс 60""";;4800
720;"Букет из тюльпанов ""Микс 65""";;5000
719;"Букет из тюльпанов ""Микс 70""";;5200
721;"Букет из тюльпанов ""Микс 75""";;5250
734;"Букет из тюльпанов ""Мистер Х""";;2000
726;"Букет из тюльпанов ""Мишель 15""";;1200
540;"Букет из хризантем  ""Розовая нежность""";"<p>хризантема кустовая сорта мона лиза или балтика 15 шт.</p>";1500
549;"Букет из хризантем ""Божоле""";"<p>хризантема кустовая 8 шт</p>
<p>гербера 7 шт</p>";1800
254;"Букет из хризантем ""Вальс Бастон""";"<p>гербера - 7 шт</p>
<p>хризантема кустовая - 5 шт</p>
<p>альстромерия - 5 шт</p>
<p>папоротник - 5 шт</p>
<p>гиперикум - 5 шт</p>";2300
576;"Букет из хризантем ""Валюша""";"<p>гербера 3шт</p>
<p>хризантема кустовая 2 шт</p>
<p>альстромерия 2шт</p>
<p>папоротник 3шт</p>
<p>аспарагус 1 шт</p>";1200
249;"Букет из хризантем ""Ванильное небо""";"<p>хризаньема кустовая - 4 шт</p>
<p>роза одноголовая - 15 шт</p>
<p>альстромерия - 7 шт</p>
<p>аралия - 3 шт</p>";3000
245;"Букет из хризантем ""Веселая карусель""";"<p>кустовая хризантема - 4шт</p>
<p>роза двухцветная - 9 шт</p>
<p>гербера- 3 шт</p>
<p>гиперикум- 5 шт</p>
<p>статица - 4 шт</p>
<p>зелень декоративная - 5 шт</p>";3000
602;"Букет из хризантем ""Винетта""";"<p>хризантема одноголовая - 5 шт</p>
<p>роза кустовая - 4 шт</p>
<p>альстромерия - 5 шт</p>
<p>ирисы - 3 шт</p>
<p>робелиния 3 шт</p>
<p>аспарагус - 3 шт</p>
<p>эустома - 3 шт</p>";3000
248;"Букет из хризантем ""Грация""";"<p>хризантема кустовая бакарди &nbsp;- 3 шт</p>
<p>гербера - 5 шт</p>
<p>альстромерия- 4 шт</p>
<p>статица- 2 шт</p>
<p>хризантема кустовая филин грин - 3 шт</p>
<p>фатсия - 3 шт</p>";2200
812;"Букет из хризантем ""Джали""";"<p>соцветия орхидеи цимбидиума - 2 шт</p>
<p>озатамнус - 2шт</p>
<p>хризантема кустовая сорта стреза - 4 шт</p>
<p>роза одноголовая 7 шт</p>
<p>леукодендрон 2 шт</p>
<p>аспидитра - 6 шт</p>
<p>аралия 3 шт</p>
<p>декор - 5 шт</p>
<p>упаковка сизаль</p>";3000
545;"Букет из хризантем ""Долина Луары""";"<p>хризантема кустовая 25 шт</p>";2500
246;"Букет из хризантем ""Ералаш""";"<p>хризантема кустовая - 10 шт</p>
<p>гербера - 7 шт</p>
<p>папоротник - 7 шт</p>";2500
251;"Букет из хризантем ""Жемчужина""";"<p>кустовая хризантема сорта балтика 15 шт</p>";1500
252;"Букет из хризантем ""Капелька росы""";"<p>одноголовая хризантема шемрок - 3 шт</p>
<p>лилия - 1 ветка</p>
<p>роза - 3 шт</p>
<p>гипсофила - 1 ветка</p>
<p>монстера- 1 шт</p>
<p>аспидистра - 3 шт</p>
<p>рускус италиано - 1 шт</p>
<p>упаковка - натуральный материал - сизаль</p>";2000
539;"Букет из хризантем ""Ласковый май""";"<p>хризантема кустовая сорта радость, мона лиза, балтика 15 шт</p>";1500
255;"Букет из хризантем ""Летний дождь""";"<p>хризантема кустовая -4 шт</p>
<p>альстромерия- 4 шт</p>
<p>роза- 5 шт</p>
<p>декоративная зелень - 5 шт</p>
<p>декор- 2</p>";1600
856;"Букет из хризантем ""Летняя песня""";"<p>гербера - 3 шт</p>
<p>гиперикум - 3 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>альстромерия - 5 шт</p>
<p>рускус - 6 шт</p>
<p>папоротник -4 шт</p>
<p>роза кустовая - 5 шт</p>
<p>упаковка натуральное волокго или крафт бумага</p>
<p>&nbsp;</p>";2600
241;"Букет из хризантем ""Лимонно-лаймовый фреш""";"<p>хризантема кустовая 15 шт</p>";1500
336;"Букет из хризантем ""Лимончелло""";"<p>кустовая хризантема - 5 шт</p>
<p>альстромерия - 6 шт</p>";1200
450;"Букет из хризантем ""Мерло""";"<p>гнрбера &nbsp;мини - 9шт</p>
<p>роза красная - 7 шт</p>
<p>хризантема кустовая - 6шт</p>
<p>хризантема одноголовая- 5шт</p>
<p>листья аспидистры- 6 шт</p>";3000
337;"Букет из хризантем ""Мое солнышко""";"<p>роза кустовая - 10 шт</p>
<p>кустовая хризантема - 5 шт</p>";2300
771;"Букет из хризантем ""Париж""";"<p>роза 15 шт</p>
<p>хризантема кустовая 11 шт</p>";2800
243;"Букет из хризантем ""Привет""";"<p>кустовая хрзантема - 3 шт</p>
<p>гербера - 1 шт</p>
<p>гиперикум 2 шт</p>
<p>гвоздика - 2 шт</p>
<p>рускус - 2шт</p>
<p>фатсия 1шт</p>";900
495;"Букет из хризантем ""Рыжик""";"<p>хризантема одноголовая - 5 шт</p>
<p>роза одноголовая - 7 шт</p>
<p>гиперикум - 4 шт</p>
<p>салал - 5 шт</p>
<p>берграсс - 1/4</p>
<p>гвоздика кустовая -3 шт</p>";2500
542;"Букет из хризантем ""Саба""";"<p>кустовая хризантема сорта саба 15 шт</p>";1500
250;"Букет из хризантем ""Серения""";"<p>хризантема кустовая - 15 шт</p>";1500
543;"Букет из хризантем ""Сиреневый микс""";"<p>хризантема кустовая 25 шт</p>";2500
242;"Букет из хризантем ""Солнечное утро""";"<p>хризантемакустовая 25 шт</p>";2500
577;"Букет из хризантем ""Татьяна""";"<p>гербера 3 шт</p>
<p>хризантема кустовая 1 шт</p>
<p>альстромерия1 шт</p>
<p>статица 1 шт</p>
<p>гипсофила 1 шт</p>
<p>салал 2</p>";1200
776;"Букет из хризантем ""Фрея""";"<p>орхидея-3шт.</p>
<p>роза одноголовая-3шт.</p>
<p>хризантема кустовая-4шт.</p>
<p>эустома-3шт.</p>
<p>гиперикум-2шт.</p>
<p>робилини-2шт.</p>
<p>аспидистра-4шт.</p>
<p>монстара-1шт.</p>
<p>рускус-5шт.</p>
<p>натуральный декор</p>
<p>оформление натуральное</p>";2600
253;"Букет из хризантем ""Юнона""";"<p>гербера - 3 шт</p>
<p>роза одноголовая - 3 шт</p>
<p>роза кустовая - 5 шт</p>
<p>тюльпан - 5 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>гипсофила - 1 шт</p>
<p>аспидистра - 3 шт</p>
<p>берграсс - 1/6</p>";2300
588;"Букет из хризантем ""Яблочный сад""";"<p>одноголовая хризантема -3 шт</p>
<p>кустовая хризантема 5 шт</p>
<p>аспарагус 1 шт</p>
<p>плетеный лист робелинии 2 шт</p>
<p>декоративные яблоки 2 шт</p>";1700
795;"Букет из хризантем""Ибица""";"<p>роза одноголовая - 9 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>монстера - 3 шт</p>
<p>хризантема одноголовая - 1 шт</p>
<p>корилиус - 1 шт</p>
<p>аспидистра - 5 шт</p>
<p>упаковка - натуральный материал</p>";2600
247;"Букет из хризантем""Мадрид""";"<p>альстромерия - 6 шт</p>
<p>гиперикум - 6 шт</p>
<p>кустовая хризантема- 6 шт</p>
<p>роза - 11 шт.</p>
<p>рускус-7шт.</p>
<p>оформление фетр</p>";3000
600;"Букет из хризантем""Матильда""";"<p>одноголовая хризантема Антонов 3 шт</p>
<p>кустовая хризантема филин грин 2 шт</p>
<p>альстромерия 5 шт</p>
<p>ирис 3 шт</p>
<p>кустовая роза 2 шт</p>
<p>одноголовая роза 3 шт</p>
<p>рускус 5 шт</p>
<p>аспарагус 3 шт</p>";2700
725;"Букет к 8 Марта  "" Микс 29""";;2350
729;"Букет к 8 Марта  "" Микс 31""";;2500
708;"Букет к 8 Марта  "" Микс 31"" Сочи";"<p>тюльпан-31шт.</p>
<p>лента</p>";2500
711;"Букет к 8 Марта  "" Микс 35""";"<p>тюльпан-35шт.</p>
<p>лента</p>";2800
740;"Букет к 8 Марта  "" Моя весна 51""";"<p>тюльпан-51шт.</p>
<p>лента</p>";4000
692;"Букет к 8 Марта  ""Адмирал 11""";;900
700;"Букет к 8 Марта  ""Квин 13""";"<p>тюльпан-13шт.</p>
<p>лента</p>";1050
733;"Букет к 8 Марта  ""Кредо+Мишель""";"<p>тюльпан-35шт.</p>
<p>лента</p>";2800
696;"Букет к 8 Марта  ""Лучик солнца 15""";"<p>тюльпен-15шт.</p>
<p>лента</p>";1200
739;"Букет к 8 Марта ""8 Марта""";"<p>тюльпан-37шт.</p>
<p>аспидистра-3шт.</p>
<p>оформление фетр</p>";3000
698;"Букет к 8 Марта ""Адель 13""";"<p>тюльпан-13шт.</p>
<p>лента</p>";1050
706;"Букет к 8 Марта ""Алый 15""";"<p>тюльпан-15шт.</p>
<p>лента</p>";1200
691;"Букет к 8 марта ""Барби""";"<p>тюльпан-3шт.</p>
<p>роза одноголовая-4шт.</p>
<p>роза кустовая-2шт.</p>
<p>хризантема кустовая-2шт.</p>
<p>лимониум-1шт.</p>
<p>рускус-5шт.</p>
<p>папортник-1шт.</p>
<p>гипсофила-1шт.</p>
<p>берграсс</p>
<p>оформление фетр,сетка.</p>";1500
815;"Букет к 8 марта ""Весенняя миниатюра""";"<p>гиацинт-5шт.</p>
<p>орхидея-3шт.</p>
<p>тюльпан-7шт.</p>
<p>зелень</p>
<p>упаковка крафт бумага</p>";1500
688;"Букет к 8 марта ""Ирис 25""";"<p>ирис-25шт.</p>
<p>оформление фетр</p>";2000
678;"Букет к 8 марта ""Ириска""";"<p>тюльпан-6шт.</p>
<p>ирис-3шт.</p>
<p>гиацинт-6шт.</p>
<p>солидаго-3шт.</p>
<p>статица-3шт.</p>
<p>упаковка натуральная</p>";2000
743;"Букет к 8 Марта ""Квин 11""";"<p>тюльпан-11шт.</p>
<p>лента</p>";900
737;"Букет к 8 Марта ""Кредо 29""";"<p>тюльпан-29шт.</p>
<p>лента</p>";2350
680;"Букет к 8 марта ""Любава""";"<p>гербера-9шт.</p>
<p>ирисы-10шт.</p>
<p>фитоспорум-9шт.</p>
<p>лента</p>";2000
735;"Букет к 8 Марта ""Мистер Х""";"<p>тюльпан-25шт.</p>
<p>лента</p>";2000
679;"Букет к 8 марта ""Радость""";"<p>ирис-3шт.</p>
<p>кустовая хризантема-1шт.</p>
<p>эустома-1шт.</p>
<p>фатсия-1шт.</p>
<p>статица-1шт.</p>
<p>берграсс</p>
<p>оформление органза,фетр</p>";850
682;"Букет к 8 марта ""Сеньорита""";"<p>калла-4шт.</p>
<p>ирис-5шт.</p>
<p>лилия-1шт.</p>
<p>статица-1шт.</p>
<p>трахелиум-2шт.</p>
<p>рускус-5шт.</p>
<p>гиперикум-1шт.</p>
<p>бамбук-1шт.</p>
<p>фатсия-1шт.</p>
<p>аспидистра-7шт.</p>
<p>оформление органза</p>";2500
958;"Букет к 8 Марта ""Тюльпан в шляпной коробке""";;2500
814;"Букет к 8 марта ""Ясный день""";"<p>тюльпаны-15шт.</p>
<p>гиацинт-14шт.</p>
<p>лента</p>";2500
924;"Букет невесты "" Романтика""";;3000
677;"Букет невесты ""Бианка""";;1800
