744;" Букет к 8 марта ""Барби 35""";"<p>тюльпан-35шт.</p>
439;;"<p>роза - 35 шт</p>
<p>аспидистра -</p>
<p>декор</p>
<p>оазис флористический</p>";3700
383;;"<p>роза - 35 штук</p>
<p>рускус, салал, апидистра - 10 шт</p>
<p>декор</p>
<p>оазис флористический - 2шт</p>";3800
921;"Композиция в стекле "" Арт""";"<p>гербера мини - 4 шт</p>
<p>роза- 1 шт</p>
<p>эустома - 1 шт</p>
<p>гвоздика кустовая - 2 шт</p>
<p>эвкалипт</p>
<p>рускус итало</p>";1200
821;"Композиция в стекле ""Зеленый чай""";"<p>орхидея-3шт.</p>
<p>хризантема одноголовая-2шт.</p>
<p>декоративная зелень</p>
<p>оазис</p>
<p>кашпо</p>
<p>&nbsp;</p>";1300
801;"Композиция в стекле ""Комплимент""";;0
849;;"<p>цветы изелень в ассортименте</p>";350
565;"Композиция в стекле ""Райская птица""";"<p>лилия - 2шт</p>
<p>кустовая роза - 3 шт</p>
<p>кустовая хризантема - 3шт</p>
<p>декоративная зелень - 5 шт</p>
<p>керамическон кашпо - 1 шт</p>";2000
476;"Композиция в стекле ""Шлягер""";"<p>стекло декоративное - 1 шт</p>
<p>орхидея - 1шт</p>
<p>ирис - 3 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>декоративная зелень - 5 шт</p>
<p>флористичекий оазис - 1 шт</p>";1000
510;"Композиция в стекле ""Эльвира""";"<p>стекло декоративное- 1 шт</p>
<p>роза - 1шт</p>
<p>декоративная зелень- 3 шт</p>
<p>флористический оазис</p>";500
942;"Корзина из цветов "" Поздравляем""";"<p>гербера-3шт.</p>
<p>роза кустовая-6шт.</p>
<p>солидаго-2шт.</p>
<p>рускус-5шт.</p>
<p>эвкалипт-3шт.</p>
<p>гиперикум-1шт.</p>
<p>корзина</p>";1500
943;"Корзина из цветов ""В подарок!""";"<p>гербера-1шт.</p>
<p>эустома-3шт.</p>
<p>гипсофила-1шт.</p>
<p>роза кустовая-4шт.</p>
<p>папоротник-3шт.</p>
<p>эвкалипт-2шт.</p>
<p>рускус-3шт.</p>
<p>декор сизаль</p>
<p>корзина</p>";1600
944;"Корзина из цветов ""От всей души!""";"<p>гербера-3шт.</p>
<p>эустома-4шт.</p>
<p>роза кустовая-4шт.</p>
<p>хризантема кустовая-3шт.</p>
<p>лимониум-3шт.</p>
<p>рускус-5шт.</p>
<p>папоротник-4шт.</p>
<p>декор сизаль</p>";2200
642;"Корзинка "" Праздник к нам приходит""";;1800
630;"Корзинка ""Зимняя сказка""";;1300
517;"Кофейное дерево 1";;1500
509;"Лепестки роз";;0
361;Минуэт;"<p>гепиаструм-1шт.</p>
<p>эустома-1шт.</p>
<p>рускус-3шт.</p>
<p>берграсс</p>
<p>оформление сизаль</p>
<p>декор</p>
<p>оазис&nbsp;</p>
<p>кашпо</p>";1300
481;"Мишка №1";"<p>хризантема кустовая-15шт.</p>
<p>салал -5шт.</p>
<p>оазис</p>
<p>декор</p>";3500
482;"Мишка №2";"<p>хризантема кустовая-15шт.</p>
<p>роза кустовая-1шт.</p>
<p>оазис</p>
<p>декор</p>";3500
613;"Новогоднее дерево 1";;3000
636;"Новогоднее дерево 2";;1700
608;"Новогодний декор 1";;350
619;"Новогодний декор 2";;500
632;"Новогодний декор 3";;500
634;"Новогодний декор 4";;250
615;"Новогодний шар 1";;1200
617;"Новогодний шар 2";;1000
640;"Новый год в шляпной коробке";;1500
557;"Открытка в подарок";;0
931;"Розы  в шляпной коробке ""Восторг""";"<p>роз19 шт</p>
<p>альстромерия-9 шт</p>
<p>орхидея цимбидиум-3шт</p>
<p>пион- 3шт</p>
<p>хризантема кустовая-7 шт</p>
<p>тюльпан- 7 шт</p>
<p>рускус- 10 шт</p>
<p>салал- 5 шт</p>
<p>гиперикум- 5 шт</p>
<p>эустома- 5 шт</p>
<p>оазис флористический-1шт</p>
<p>шляпная коробка - 1 шт</p>";5000
767;"Розы  в шляпной коробке ""Дивный сад""";"<p>гербера-3шт</p>
<p>кустовая роза белая-7шт</p>
<p>альстромерия- 7шт</p>
<p>кустовая хризантема-7шт</p>
<p>роза одноголовая-15шт</p>
<p>гиперикум-4шт</p>
<p>салал-5шт</p>
<p>эвкалипт-3шт</p>
<p>декоративная зелень - 3 шт</p>
<p>флористический оазис - 1 шт</p>
<p>шляпная коробка - 1 шт</p>";5500
891;"Розы  в шляпной коробке ""Мрамор""";"<p>роза кустовая - 21 шт</p>
<p>шляпная коробка - 1 шт</p>
<p>флористический оазис - 1 шт</p>";3000
888;"Розы  в шляпной коробке ""Романтика""";"<p>эустома- 9шт</p>
<p>роза одноголовая- 15 шт</p>
<p>шляпная коробка - 1 шт</p>";3500
937;"Розы  в шляпной коробке ""Сказка""";"<p>роза одноголовая-9шт.</p>
<p>роза кустовая-4шт.</p>
<p>гиперикум-3шт.</p>
<p>фисташка-4шт.</p>
<p>статица-1шт.</p>
<p>шляпная коробка</p>";2200
863;"Розы  в шляпной коробке ""Солнечное настроение""";"<p>роза - 51шт</p>
<p>салал - 5 шт</p>
<p>оазис флористический-1шт</p>
<p>шляпная коробка-1шт</p>";5500
757;"Розы  в шляпной коробке ""Таказия""";"<p>роза одноголовая - 35 шт</p>
<p>шляпная коробка-1шт</p>
<p>флористический оазис - 1шт</p>";3500
894;"Розы  в шляпной коробке""Сара""";"<p>кустовая роза - 11 шт</p>
<p>оазис флористический - 1 шт</p>
<p>шляпная коробка - 1шт</p>";1900
521;"Розы в  шляпной коробке ""Карусель""";"<p>роза одноголовая-24шт.</p>
<p>шляпная коробка.</p>
<p>&nbsp;</p>";3500
628;"Розы в шляпной коробке ""Аваланж""";;4000
525;"Розы в шляпной коробке ""Белоснежка""";"<p>роза одноголовая-25шт.</p>
<p>шляпная коробка.</p>";3500
527;"Розы в шляпной коробке ""Веселый микс""";"<p>роза одноголовая-15шт.</p>
<p>хризантема кустовая-3шт.</p>
<p>гипсофила-1шт.</p>
<p>салал-5шт.</p>
<p>шляпная коробка</p>";2300
764;"Розы в шляпной коробке ""Веснушки""";"<p>гербера - 5 шт</p>
<p>роза - 9 шт</p>
<p>хризантема кустовая - 9шт</p>
<p>фисташка - 5 шт</p>
<p>шляпная коробка - 1шт</p>
<p>флористический оазис1 шт</p>
<p>декоративная зелень - 5 шт</p>";4000
769;"Розы в шляпной коробке ""Винтаж""";"<p>роза одноголовая - 7 шт</p>
<p>гиперикум- 5 шт</p>
<p>кустовая роза- 7 шт</p>
<p>папоротник- 5 шт</p>
<p>трахелиум - 3 шт</p>
<p>декоративная зелень - 3 шт</p>
<p>шляпная коробка - 1шт</p>";4000
936;"Розы в шляпной коробке ""Земляника""";"<p>роза одноголовая-25шт.</p>
<p>эвкалипт-7шт.</p>
<p>шляпная коробка</p>";3700
865;"Розы в шляпной коробке ""красный комплимент""";"<p>роза -51шт</p>
<p>салал- 5шт</p>
<p>оазис флористический-1шт</p>
<p>шляпная коробка- 1 шт</p>";5500
596;"Розы в шляпной коробке ""Морская пена""";"<p>роза кустовая-5шт.</p>
<p>роза одноголовая-9шт.</p>
<p>статица-1шт.</p>
<p>гипсофила-1шт.</p>
<p>салал-5шт.</p>
<p>шляпная коробка</p>";2200
529;"Розы в шляпной коробке ""Розовые розы""";"<p>роза одноголовая-31шт.</p>
<p>шляпная коробка.</p>";4000
898;"Розы в шляпной коробке! ""Нежность""";"<p>орхидея цимбидиум - 1 шт</p>
<p>роза-3 шт</p>
<p>кустовая хризантема - 2 шт</p>
<p>эустома -3шт</p>
<p>кустовая роза - 3 шт</p>
<p>салал - 3 шт</p>
<p>декоративная зелень&nbsp;</p>
<p>шляпная коробка - 1 шт</p>";1500
507;"Свадебные бокалы 1";;800
508;"Свадебные бокалы 2";;1000
506;"Свадебные свечи 1 ""Ваниль""";;1500
911;"Сердце из роз  ""Любимой""";"<p>роза 19 шт</p>";2500
916;"Сердце из роз ""Красное сердце""";"<p>роза - 47 шт</p>
<p>оазис флористический-1шт</p>
<p>коробка-1шт</p>
<p>декор</p>";4700
910;"Сердце из роз ""От всего сердца""";"<p>роза одноголовая - 10 шт</p>
<p>роза кустовая - 5 шт</p>
<p>хлопок-1 шт</p>
<p>гипсофила - 2шт</p>
<p>зелень декоративная - 3 шт</p>
<p>оазис флористический - 1шт</p>
<p>шляпная коробка в форме сердца - 1шт</p>";3800
951;Сова;"<p>хризантема кустовая 7 шт</p>
<p>гербера мини 2шт</p>
<p>аспарагус 1шт</p>
<p>салал 2 шт</p>
<p>корзинка 1шт</p>
<p>декор</p>";1800
927;Топперы;;150
453;"Фруктовая корзина ""Гурман""";"<p>орхидея-3шт.</p>
<p>гербера-3шт.</p>
<p>гиперикум-3шт.</p>
<p>салал-5шт.</p>
<p>эвкалипт-2шт.</p>
<p>оазис</p>
<p>корзина</p>
<p>оформление фетр,сизаль</p>";2000
723;"Цветочная композиция ""Милашка""";"<p>роза-3шт</p>
<p>кустовая хризантема -2шт</p>
<p>салал - 2шт</p>
<p>аспидистра- 3 шт</p>
<p>берграс-1шт</p>
<p>декор- -3шт</p>
<p>флористическая губка-1шт</p>";1500
440;"Цветочная корзина "" Гармония""";"<p>роза одноголовая - 51шт</p>
<p>кустовая роза 21шт</p>
<p>декоративная зелень - 5 шт</p>
<p>оазис флористический - 2шт</p>
<p>корзина - 1шт</p>";8000
690;"Цветочная корзина "" Палитра""";"<p>гербера - 5шт</p>
<p>роза - 6шт</p>
<p>хризантема кустовая -5шт</p>
<p>статица - 4шт</p>
<p>кустовая роза - 4шт</p>
<p>аспидистра - 3шт</p>
<p>гипсофила - 2 шт</p>";4500
605;"Цветочная корзина "" Улыбка зимы""";"<p>роза - 10шт</p>
<p>гербера-3шт</p>
<p>кустовая роза - 3шт</p>
<p>альстромерия - 5шт</p>
<p>аспарагус- 3шт</p>
<p>ель ветки-3шт</p>
<p>флористический оазис - 2шт</p>
<p>корзина - 1шт</p>";3500
61;"Цветочная корзина ""Альянс""";"<p>роза - 15 шт</p>
<p>эустома - 5 шт</p>
<p>гипсофила - 2 шт</p>
<p>декоративная зелень</p>
<p>флористический оазис - 1 шт</p>
<p>корзина - 1 шт</p>";2500
376;"Цветочная корзина ""Веселый микс""";"<p>гербера-3шт</p>
<p>роза- 5шт</p>
<p>гиперикум- 3шт</p>
<p>салал-3шт</p>
<p>хризантема кустовая-3шт</p>
<p>оазис флористический</p>
<p>корзина- 1шт</p>
<p>&nbsp;</p>";2500
537;"Цветочная корзина ""Весна""";"<p>гербера-5шт</p>
<p>ирисы-5шт</p>
<p>роза-10шт</p>
<p>хризантема кустовая-5шт</p>
<p>декоративная зелень-5шт</p>
<p>рускус - 5шт</p>
<p>оазис флористический-1шт</p>
<p>корзина-1шт</p>";3700
765;"Цветочная корзина ""Для любимой""";"<p>роза одноголовая - 29шт</p>
<p>лилия-3шт</p>
<p>альстромерия-8шт</p>
<p>хризантема кустовая - 5шт</p>
<p>статица-4шт</p>
<p>тюльпан - 15шт</p>
<p>папоротник - 10шт</p>
<p>фисташка - 10 шт</p>
<p>аспидистра -10шт</p>
<p>оазис флористический-2шт</p>
<p>корзина-1шт</p>";9000
445;"Цветочная корзина ""Лагуна""";"<p>роза одноголовая - 25 шт</p>
<p>эустома -5 шт</p>
<p>гипсофила-2шт</p>
<p>папоротник-5 шт</p>
<p>оазис флористический - 1шт</p>
<p>корзина-1шт</p>";3200
444;"Цветочная корзина ""Облака""";"<p>роза одноголовая - 15 шт</p>
<p>рускус - 5 шт</p>
<p>оазис флористический- 1шт</p>
<p>корзина-1шт</p>";1500
377;"Цветочная корзина ""Очарование 1""";"<p>орхидея цимбидиум - 9 шт</p>
<p>салал - 5 шт</p>
<p>декоративная зелень - 5 шт</p>
<p>оазис-1шт</p>
<p>корзина - 1шт</p>";2900
492;"Цветочная корзина ""Очарование 2""";"<p>орхидея цимбидиум - 17 шт</p>
<p>салал - 7 шт</p>
<p>декоративная зелень - 5шт</p>
<p>оазис флористический - 2шт</p>
<p>корзна - 1шт</p>";5000
442;"Цветочная корзина ""Пиковая дама""";"<p>роза - 101 шт</p>
<p>оазис флористический - 2шт</p>
<p>корзина - 1шт</p>";9000
441;"Цветочная корзина ""Радушие""";"<p>роза одноголовая - 9 шт</p>
<p>гербера - 5шт</p>
<p>салал - 3шт</p>
<p>декоративная зелень- 3 шт</p>
<p>оазис флористический - 1 шт</p>
<p>корзина - 1шт</p>";2600
328;"Цветочная корзина ""Расчудесье""";"<p>гербера - 7шт</p>
<p>хризантема кустовая - 5шт</p>
<p>альстромерия - 5шт</p>
<p>аспарагус умбелатус - 1 шт</p>
<p>папоротник- 5 шт</p>
<p>оазис флористический - 1шт</p>
<p>корзина - 1шт</p>";3000
933;"Цветочная корзина ""С сюрпризом!""";"<p>подсолнух-1шт</p>
<p>пион-1шт</p>
<p>роза-5шт</p>
<p>хризантема-1шт</p>
<p>альстромерия-1шт</p>
<p>декоративная зелень- 5шт</p>
<p>оазис флористический-1шт</p>
<p>корзина-1шт</p>";2000
380;"Цветочная корзина ""Страна чудес""";"<p>ирисы-7шт</p>
<p>роза-7шт</p>
<p>хризантема-7 шт</p>
<p>лилия-2шт</p>
<p>гипсофила-2шт</p>
<p>папоротник-7шт</p>
<p>оазис флористический - 1-2шт</p>
<p>корзина - 1шт</p>";3000
817;"Цветочная корзина ""Счастье""";"<p>роза-7шт</p>
<p>тюльпан-7шт</p>
<p>эустома - 4шт</p>
<p>хризантема кустовая - 5шт</p>
<p>статица-7шт</p>
<p>гвоздика-5шт</p>
<p>лимониум-3шт</p>
<p>салал - 5шт</p>
<p>фрезия - 5шт</p>
<p>оазис флористический-1шт</p>
<p>корзина-1шт</p>";3500
379;"Цветочная корзина ""Улыбка лета""";"<p>гербера-3шт</p>
<p>роза-7шт</p>
<p>эустома-5шт</p>
<p>трахелиум- 3шт</p>
<p>салал -3шт</p>
<p>оазис - 1шт</p>
<p>корзина - 1шт</p>";3000
810;"Цветочная корзина ""Цветочная поляна""";"<p>орхидея цимбидиум-3шт</p>
<p>кустовая хризантема - 3шт</p>
<p>кустовая роза - 3 шт</p>
<p>гербера-3шт</p>
<p>гиперикум - 4шт</p>
<p>альстромерия - 4шт</p>
<p>аспидистра - 5шт</p>
<p>фисташка - 3шт</p>";2800
455;"Цветочная корзина ""Яблоневый цвет""";"<p>роза 25 шт</p>
<p>корзина-1шт</p>
<p>флористический оазис-1шт</p>
<p>корзина - 1 шт</p>";2500
446;"Цветочная корзина ""Ягодный пир""";"<p>кустовая роза 20 шт</p>
<p>папоротник - 5 шт</p>
<p>оазис флористический - 1 шт</p>
<p>корзина - 1 шт</p>";3000
452;"Цветочная корзина ""Янина""";"<p>роза одноголовая - 9шт</p>
<p>кустовая роза - 5шт</p>
<p>эустовая - 4шт</p>
<p>статица - 5шт</p>
<p>лилия - 1шт</p>
<p>гербера - 5шт</p>
<p>робилиния-4 шт</p>
<p>берграсс-1шт</p>
<p>папоротник - 5шт</p>
<p>оазис флористический-2шт</p>
<p>корзина - 1шт</p>
<p>&nbsp;</p>
<p>&nbsp;</p>";3500
876;"Цветы  в шляпной коробке ""Алые паруса""";"<p>тюльпан - 17шт</p>
<p>аспидистра-4 шт</p>
<p>фисташка- 3 шт</p>
<p>оазис флористический- 1 шт</p>
<p>шляпная коробка- 1 шт</p>";2500
935;"Цветы  в шляпной коробке ""Бордо""";"<p>роза - 20 шт</p>
<p>альстромерия - 8 шт</p>
<p>эвкалипт</p>";3700
940;"Цветы  в шляпной коробке ""Женский каприз""";"<p>орхидея цимбидиум - 3 шт</p>
<p>роза мираж пинк - 5 шт</p>
<p>эустома - 2 шт</p>
<p>кустовая роза - 3 шт</p>
<p>хризантема кустовая - 2 шт</p>
<p>лимониум - 2</p>
<p>астильба- 1</p>
<p>эвкалипт - 3</p>
<p>салал - 2</p>
<p>рускус - 3</p>";4700
878;"Цветы  в шляпной коробке ""Лето""";"<p>роза одноголовая-21 шт</p>
<p>гербера- 6 шт</p>
<p>кустовая хризантема- 7 шт</p>
<p>флористический оазис - 1 шт</p>
<p>шляпная коробка - 1 шт</p>";5500
883;"Цветы  в шляпной коробке ""Сюрприз""";"<p>роза одноголовая -20 шт</p>
<p>хризантема кустовая сорта филин грин- 4 шт</p>
<p>гипсофила - 1 шт</p>
<p>флористический оазис -1 шт</p>
<p>шляпная коробка- 1 шт</p>";3000
884;"Цветы  в шляпной коробке ""Тюльпаны в шляпной коробке""";"<p>35 тюльпанов</p>
<p>флористический оазис</p>
<p>шляпная коробка</p>";2500
902;"Цветы  в шляпной коробке ""Удивление""!";"<p>роза кустовая - 2 шт</p>
<p>эустома - 1 шт</p>
<p>хризантема кустовая филин грин - 2 шт</p>
<p>статица - 1шт</p>
<p>роза одноголовая - 2 шт</p>
<p>хризантема одноголовая - 1 шт</p>
<p>салал - 2 шт</p>";1500
875;"Цветы  в шляпной коробке""Весеннее настроение""";"<p>тюльпан - 35шт</p>
<p>гтпсофила-2 шт</p>
<p>салал-2 шт</p>
<p>фисташка-2 шт</p>
<p>оазис флористический-1 шт</p>
<p>шляпная коробка-1 шт</p>";3000
934;"Цветы в шляпной коробке ""Альстромерия""";"<p>альстромерия - 18 шт</p>";2500
899;"Цветы в шляпной коробке ""Венеция""!";"<p>гербера - 3</p>
<p>орхидея - 3</p>
<p>роза - 9</p>
<p>эустома - 3</p>
<p>альстромерия - 3</p>
<p>гипсофила - 1</p>
<p>рускус-5</p>
<p>декоративная зелень - 5</p>";3300
948;"Цветы в шляпной коробке ""Вечерний уют""";"<p>роза пионовидная 7шт</p>
<p>хризантема кустовая 3шт</p>
<p>роза кустовая 4шт</p>
<p>брассика 2шт</p>
<p>амарилис 1шт</p>
<p>альстромерия 3шт</p>
<p>хамелацум 2шт</p>
<p>эвкалипт 2шт</p>
<p>салал 5шт</p>
<p>эустома 3шт</p>
<p>лимониум 2 шт</p>
<p>топпер 1 шт (надпись может быть по выбору клиента)</p>
<p>&nbsp;</p>";5000
874;"Цветы в шляпной коробке ""Доброе утро""";"<p>роза одноголовая - 7 шт</p>
<p>кустовая хризантема - 4 шт</p>
<p>статица-2 шт</p>
<p>кустовая роза- 4 шт</p>
<p>гипсофила- 2 шт</p>
<p>фисташка - 3шт</p>
<p>флористический оазис - 1шт</p>
<p>шляпная коробка - 1 шт</p>";2500
939;"Цветы в шляпной коробке ""Жар птица""";"<p>роза сорта мери клер - 5 шт</p>
<p>фрезия - 3шт</p>
<p>гербера - 2 шт</p>
<p>ромашка или кустовая хризантема - 1 шт</p>
<p>лимониум - 2 шт</p>
<p>зелень фисташки, рускус</p>";1800
930;"Цветы в шляпной коробке ""Кокетка""";"<p>орхидея цимбидиум - 3 шт</p>
<p>гиацинт - 1 шт</p>
<p>альстромерия-2 шт</p>
<p>хризантема сталлион - 2 шт</p>
<p>рускус - 3 шт</p>
<p>статица - 1 шт</p>";1500
881;"Цветы в шляпной коробке ""Лондон""";"<p>орхидея цимбидиум - &nbsp;3 шт</p>
<p>гиацинт - 1 шт</p>
<p>вероника -5 шт</p>
<p>эустома - 5 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>роза - 7шт</p>
<p>фисташка - 3 шт</p>
<p>салал - 3 шт</p>
<p>флористический оазис - 1шт</p>
<p>шляпная коробка - 1шт</p>
<p>&nbsp;</p>";3800
871;"Цветы в шляпной коробке ""Мадемуазель Коко""";"<p>эустома -3шт</p>
<p>хризантема кустовая филин грин -3шт</p>
<p>гиацинт- 3 шт</p>
<p>фисташка-2шт</p>
<p>салал -3шт</p>
<p>гиперикум-2шт</p>
<p>тюльпан -5шт</p>
<p>гвоздика салатовая-7шт</p>
<p>оазис флористический-1шт</p>
<p>шляпная коробка-1шт</p>";3300
914;"Цветы в шляпной коробке ""Розовое сердце""";"<p>37 роз</p>";3700
886;"Цветы в шляпной коробке ""Романтика""";"<p>роза 15</p>
<p>эустома - 10</p>";3500
882;"Цветы в шляпной коробке ""Улыбка""";"<p>роза одноголовая - 5 шт</p>
<p>роза кустовая - 5 шт</p>
<p>брассика- 3 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>альстромерия - 5 шт</p>
<p>солидаго- 2 шт</p>
<p>зелень декоративная - 5 шт</p>";3800
938;"Цветы в шляпной коробке ""Фея""";"<p>гербера - 3 шт</p>
<p>эустома - 2шт</p>
<p>кустовая хризантема -2 шт</p>
<p>роза - 5 шт</p>
<p>лимониум - 3шт</p>
<p>фисташка - 2 шт</p>
<p>салал - 2 шт</p>";2400
880;"Цветы в шляпной коробке ""Шарм""";"<p>гиацинт-3 шт</p>
<p>орхидея цимбидиум - 5 шт</p>
<p>роза одноголовая- 8 шт</p>
<p>кустовая хризантема - 6 шт</p>
<p>эустома- 5 шт</p>
<p>гиперикум - 3 шт</p>
<p>фисташка- 3 шт</p>
<p>аспидистра - 3 шт</p>
<p>салал - 3 шт</p>
<p>вероника- 3 шт</p>
<p>флористический оазис - 1шт</p>
<p>шляпная коробка - 1 шт</p>";4700
868;"Цветы в шляпной коробке""Весна""";"<p>орхидея цимбидиум -3шт</p>
<p>тюльпан пионовидный-15шь</p>
<p>рускус-7 шт</p>
<p>оазис флористический-1шт</p>
<p>шляпная коробка-1шт</p>";2800
869;"Цветы в шляпной коробке""Очарование""";"<p>орхидея цимбидиум -5 шт</p>
<p>гербера мини- 5 шт</p>
<p>тюльпан- 10шт</p>
<p>кустовая роза-5шт</p>
<p>гиперикум-4 шт</p>
<p>эустома-4шт</p>
<p>альстромерия-5шт</p>
<p>статица-3шт</p>
<p>трахелиум-3шт</p>
<p>декоративная зелень-5шт</p>
<p>флористический оазис-1шт</p>
<p>шляпная коробка-1шт</p>";6000
595;"Цыпленок 1";"<p>хризантема кустовая-7шт.</p>
<p>рускус-5шт.</p>
<p>аспарагус-1шт.</p>
<p>корзинка-1шт.</p>
<p>оазис</p>
<p>декор</p>";1500
349;"Экзотический микс";"<p>бамбук-1шт.</p>
<p>гербера-1шт.</p>
<p>роза одноголовая-2шт.</p>
<p>лилия-1шт.</p>
<p>роза кустовая-2шт.</p>
<p>хризантема кустовая-1шт.</p>
<p>зелень декоративная</p>
<p>оазис</p>
<p>кашпо</p>";1800
